Date Open High Low Close AdjClose Volume
2018-05-09 46.63750076293945 46.849998474121094 46.30500030517578 46.84000015258789 44.721744537353516 92844800
2018-05-10 46.935001373291016 47.592498779296875 46.912498474121094 47.5099983215332 45.361427307128906 111957200
2018-05-11 47.372501373291016 47.51499938964844 46.86249923706055 47.147499084472656 45.18891906738281 104848800
2018-05-14 47.252498626708984 47.38249969482422 46.96500015258789 47.037498474121094 45.08348846435547 83115200
2018-05-15 46.69499969482422 46.76750183105469 46.275001525878906 46.61000061035156 44.67374801635742 94780800
2018-05-16 46.51750183105469 47.1150016784668 46.5 47.04499816894531 45.090667724609375 76732400
2018-05-17 47.0 47.227500915527344 46.59000015258789 46.747501373291016 44.8055305480957 69176000
2018-05-18 46.79750061035156 46.95249938964844 46.532501220703125 46.57749938964844 44.64259719848633 73190800
2018-05-21 47.0 47.317501068115234 46.727500915527344 46.907501220703125 44.958892822265625 73603200
2018-05-22 47.095001220703125 47.220001220703125 46.69499969482422 46.790000915527344 44.84626770019531 60962800
2018-05-23 46.587501525878906 47.125 46.439998626708984 47.09000015258789 45.133811950683594 80233600
2018-05-24 47.192501068115234 47.209999084472656 46.5525016784668 47.037498474121094 45.08348846435547 92936000
2018-05-25 47.057498931884766 47.412498474121094 46.912498474121094 47.14500045776367 45.1865234375 69844000
2018-05-29 46.900001525878906 47.1875 46.717498779296875 46.974998474121094 45.023582458496094 90056400
2018-05-30 46.93000030517578 47.0 46.69499969482422 46.875 44.92774200439453 74762000
2018-05-31 46.80500030517578 47.057498931884766 46.53499984741211 46.717498779296875 44.77676773071289 109931200
2018-06-01 46.997501373291016 47.564998626708984 46.9375 47.560001373291016 45.58428192138672 93770000
2018-06-04 47.90999984741211 48.35499954223633 47.837501525878906 47.95750045776367 45.965267181396484 105064800
2018-06-05 48.26750183105469 48.48500061035156 48.09000015258789 48.32749938964844 46.31990051269531 86264000
2018-06-06 48.407501220703125 48.52000045776367 47.97999954223633 48.494998931884766 46.480430603027344 83734400
2018-06-07 48.53499984741211 48.54999923706055 48.084999084472656 48.3650016784668 46.3558349609375 85388800
2018-06-08 47.79249954223633 48.0 47.442501068115234 47.92499923706055 45.93411636352539 106627200
2018-06-11 47.837501525878906 47.99250030517578 47.5525016784668 47.807498931884766 45.82149887084961 73234000
2018-06-12 47.84749984741211 48.15250015258789 47.787498474121094 48.06999969482422 46.07309341430664 67644400
2018-06-13 48.10499954223633 48.220001220703125 47.61000061035156 47.67499923706055 45.694496154785156 86553600
2018-06-14 47.88750076293945 47.89250183105469 47.55500030517578 47.70000076293945 45.718467712402344 86440400
2018-06-15 47.50749969482422 47.540000915527344 47.064998626708984 47.209999084472656 45.24882125854492 246876800
2018-06-18 46.970001220703125 47.30500030517578 46.79999923706055 47.185001373291016 45.2248649597168 73939600
2018-06-19 46.28499984741211 46.58250045776367 45.86249923706055 46.42250061035156 44.49403381347656 134314000
2018-06-20 46.587501525878906 46.79999923706055 46.432498931884766 46.625 44.6881217956543 82514800
2018-06-21 46.8125 47.087501525878906 46.23500061035156 46.3650016784668 44.438934326171875 102847600
2018-06-22 46.529998779296875 46.537498474121094 46.17499923706055 46.22999954223633 44.30952835083008 108801600
2018-06-25 45.849998474121094 46.22999954223633 45.182498931884766 45.54249954223633 43.65059280395508 126652400
2018-06-26 45.747501373291016 46.63249969482422 45.6349983215332 46.10749816894531 44.19212341308594 98276800
2018-06-27 46.307498931884766 46.81999969482422 46.00749969482422 46.040000915527344 44.12742233276367 101141200
2018-06-28 46.025001525878906 46.5525016784668 45.95000076293945 46.375 44.448509216308594 69460800
2018-06-29 46.5724983215332 46.79750061035156 45.727500915527344 46.27750015258789 44.355045318603516 90950800
2018-07-02 45.95500183105469 46.82500076293945 45.85499954223633 46.79499816894531 44.8510627746582 70925200
2018-07-03 46.9474983215332 46.98749923706055 45.8849983215332 45.97999954223633 44.069923400878906 55819200
2018-07-05 46.314998626708984 46.602500915527344 46.06999969482422 46.349998474121094 44.4245491027832 66416800
2018-07-06 46.35499954223633 47.10749816894531 46.29999923706055 46.99250030517578 45.04035186767578 69940800
2018-07-09 47.375 47.66999816894531 47.32500076293945 47.64500045776367 45.665748596191406 79026400
2018-07-10 47.6775016784668 47.81999969482422 47.54499816894531 47.587501525878906 45.61064147949219 63756400
2018-07-11 47.125 47.44499969482422 46.90250015258789 46.970001220703125 45.01879119873047 75326000
2018-07-12 47.38249969482422 47.852500915527344 47.32749938964844 47.75749969482422 45.7735710144043 72164400
2018-07-13 47.77000045776367 47.959999084472656 47.724998474121094 47.83250045776367 45.845462799072266 50055600
2018-07-16 47.880001068115234 48.162498474121094 47.60499954223633 47.727500915527344 45.74481964111328 60172400
2018-07-17 47.4375 47.967498779296875 47.29999923706055 47.86249923706055 45.874210357666016 62138000
2018-07-18 47.94499969482422 47.95000076293945 47.48249816894531 47.599998474121094 45.62261962890625 65573600
2018-07-19 47.42250061035156 48.13750076293945 47.42250061035156 47.970001220703125 45.97724533081055 81147200
2018-07-20 47.94499969482422 48.10749816894531 47.54249954223633 47.86000061035156 45.87181091308594 82704800
2018-07-23 47.66999816894531 47.9900016784668 47.38999938964844 47.90250015258789 45.91255187988281 63957600
2018-07-24 48.11249923706055 48.415000915527344 48.01250076293945 48.25 46.2456169128418 74791600
2018-07-25 48.26499938964844 48.712501525878906 48.10749816894531 48.70500183105469 46.68172073364258 66839600
2018-07-26 48.65250015258789 48.9900016784668 48.40250015258789 48.5525016784668 46.535552978515625 76304000
2018-07-27 48.747501373291016 48.79750061035156 47.525001525878906 47.744998931884766 45.761592864990234 96096000
2018-07-30 47.974998474121094 48.04999923706055 47.26750183105469 47.477500915527344 45.505210876464844 84118000
2018-07-31 47.57500076293945 48.03499984741211 47.334999084472656 47.5724983215332 45.596256256103516 157492000
2018-08-01 49.782501220703125 50.439998626708984 49.32749938964844 50.375 48.282344818115234 271742800
2018-08-02 50.14500045776367 52.095001220703125 50.087501525878906 51.84749984741211 49.69367980957031 249616000
2018-08-03 51.75749969482422 52.185001373291016 51.369998931884766 51.997501373291016 49.83744430541992 133789600
2018-08-06 52.0 52.3125 51.76750183105469 52.26750183105469 50.096221923828125 101701600
2018-08-07 52.33000183105469 52.375 51.689998626708984 51.77750015258789 49.6265754699707 102349600
2018-08-08 51.51250076293945 51.95249938964844 51.130001068115234 51.8125 49.66012191772461 90102000
2018-08-09 52.38249969482422 52.44499969482422 51.79999923706055 52.220001220703125 50.050682067871094 93970400
2018-08-10 51.84000015258789 52.275001525878906 51.66749954223633 51.88249969482422 49.9016227722168 98444800
2018-08-13 52.32749938964844 52.73749923706055 51.92499923706055 52.217498779296875 50.22381591796875 103563600
2018-08-14 52.540000915527344 52.63999938964844 52.064998626708984 52.4375 50.435420989990234 82992000
2018-08-15 52.30500030517578 52.685001373291016 52.08250045776367 52.560001373291016 50.55324935913086 115230400
2018-08-16 52.9375 53.45249938964844 52.86750030517578 53.33000183105469 51.29384994506836 114001600
2018-08-17 53.36000061035156 54.48749923706055 53.290000915527344 54.39500045776367 52.31818771362305 141708000
2018-08-20 54.525001525878906 54.79499816894531 53.77750015258789 53.8650016784668 51.80841827392578 121150800
2018-08-21 54.20000076293945 54.29750061035156 53.50749969482422 53.7599983215332 51.70743179321289 104639200
2018-08-22 53.525001525878906 54.09000015258789 53.459999084472656 53.76250076293945 51.709842681884766 76072400
2018-08-23 53.662498474121094 54.26250076293945 53.650001525878906 53.872501373291016 51.81563949584961 75532800
2018-08-24 54.150001525878906 54.224998474121094 53.77750015258789 54.040000915527344 51.97674560546875 73905600
2018-08-27 54.287498474121094 54.685001373291016 54.08250045776367 54.48500061035156 52.40475082397461 82100400
2018-08-28 54.752498626708984 55.1349983215332 54.72999954223633 54.92499923706055 52.82794952392578 91107200
2018-08-29 55.037498474121094 55.872501373291016 54.852500915527344 55.744998931884766 53.61664581298828 109019200
2018-08-30 55.8125 57.064998626708984 55.599998474121094 56.25749969482422 54.10958480834961 195175200
2018-08-31 56.627498626708984 57.217498779296875 56.5 56.907501220703125 54.73476028442383 173360400
2018-09-04 57.102500915527344 57.29499816894531 56.657501220703125 57.09000015258789 54.91028594970703 109560400
2018-09-05 57.247501373291016 57.41749954223633 56.275001525878906 56.717498779296875 54.55200958251953 133332000
2018-09-06 56.557498931884766 56.837501525878906 55.32500076293945 55.775001525878906 53.64550018310547 137160000
2018-09-07 55.462501525878906 56.342498779296875 55.1775016784668 55.32500076293945 53.21268844604492 150479200
2018-09-10 55.23749923706055 55.462501525878906 54.11750030517578 54.58250045776367 52.498531341552734 158066000
2018-09-11 54.502498626708984 56.07500076293945 54.13999938964844 55.962501525878906 53.825843811035156 142996000
2018-09-12 56.23500061035156 56.25 54.959999084472656 55.26750183105469 53.157379150390625 197114800
2018-09-13 55.880001068115234 57.087501525878906 55.64250183105469 56.602500915527344 54.44140625 166825600
2018-09-14 56.4375 56.709999084472656 55.630001068115234 55.959999084472656 53.82344055175781 127997200
2018-09-17 55.537498474121094 55.73749923706055 54.317501068115234 54.470001220703125 52.390316009521484 148780400
2018-09-18 54.4474983215332 55.462501525878906 54.279998779296875 54.560001373291016 52.47688674926758 126286800
2018-09-19 54.625 54.904998779296875 53.82500076293945 54.592498779296875 52.508148193359375 108495200
2018-09-20 55.060001373291016 55.56999969482422 54.787498474121094 55.00749969482422 52.90730285644531 106435200
2018-09-21 55.19499969482422 55.34000015258789 54.3224983215332 54.415000915527344 52.33742141723633 384986800
2018-09-24 54.20500183105469 55.314998626708984 54.157501220703125 55.1974983215332 53.090049743652344 110773600
2018-09-25 54.9375 55.70500183105469 54.92499923706055 55.54750061035156 53.42668151855469 98217600
2018-09-26 55.25 55.9375 54.939998626708984 55.10499954223633 53.001068115234375 95938800
2018-09-27 55.95500183105469 56.61000061035156 55.8849983215332 56.23749923706055 54.09033203125 120724800
2018-09-28 56.1974983215332 56.459999084472656 56.005001068115234 56.435001373291016 54.28030776977539 91717600
2018-10-01 56.98749923706055 57.35499954223633 56.587501525878906 56.814998626708984 54.645790100097656 94403200
2018-10-02 56.8125 57.5 56.657501220703125 57.31999969482422 55.13151550292969 99152800
2018-10-03 57.51250076293945 58.36750030517578 57.44499969482422 58.01750183105469 55.80237579345703 114619200
2018-10-04 57.69499969482422 58.087501525878906 56.682498931884766 56.997501373291016 54.82132339477539 128168000
2018-10-05 56.9900016784668 57.102500915527344 55.14500045776367 56.0724983215332 53.931640625 134322000
2018-10-08 55.5525016784668 56.20000076293945 55.04999923706055 55.942501068115234 53.806610107421875 118655600
2018-10-09 55.90999984741211 56.817501068115234 55.5625 56.717498779296875 54.55200958251953 107564000
2018-10-10 56.3650016784668 56.587501525878906 54.01250076293945 54.09000015258789 52.02484130859375 167962400
2018-10-11 53.630001068115234 54.875 53.08000183105469 53.61249923706055 51.5655632019043 212497600
2018-10-12 55.10499954223633 55.720001220703125 54.209999084472656 55.52750015258789 53.40745162963867 161351600
2018-10-15 55.290000915527344 55.45750045776367 54.317501068115234 54.34000015258789 52.26528549194336 123164000
2018-10-16 54.73249816894531 55.747501373291016 54.189998626708984 55.537498474121094 53.41706085205078 116736000
2018-10-17 55.57500076293945 55.65999984741211 54.834999084472656 55.29750061035156 53.186222076416016 91541600
2018-10-18 54.46500015258789 54.935001373291016 53.25 54.005001068115234 51.94308090209961 130325200
2018-10-19 54.51499938964844 55.314998626708984 54.35749816894531 54.82749938964844 52.73417282104492 132314800
2018-10-22 54.9474983215332 55.84000015258789 54.73500061035156 55.162498474121094 53.05637741088867 115168400
2018-10-23 53.95750045776367 55.8125 53.67499923706055 55.682498931884766 53.55653381347656 155071200
2018-10-24 55.650001525878906 56.057498931884766 53.6349983215332 53.772499084472656 51.719451904296875 163702000
2018-10-25 54.4275016784668 55.345001220703125 54.1875 54.95000076293945 52.85200500488281 119423200
2018-10-26 53.974998474121094 55.04750061035156 53.16749954223633 54.07500076293945 52.010406494140625 189033600
2018-10-29 54.79750061035156 54.92250061035156 51.522499084472656 53.060001373291016 51.03416442871094 183742000
2018-10-30 52.787498474121094 53.79499816894531 52.317501068115234 53.32500076293945 51.28904724121094 146640000
2018-10-31 54.220001220703125 55.11249923706055 54.154998779296875 54.71500015258789 52.6259651184082 153435600
2018-11-01 54.76250076293945 55.59000015258789 54.20249938964844 55.55500030517578 53.433895111083984 233292800
2018-11-02 52.38750076293945 53.412498474121094 51.35749816894531 51.869998931884766 49.88959503173828 365314800
2018-11-05 51.07500076293945 51.09749984741211 49.54249954223633 50.397499084472656 48.47330856323242 264654800
2018-11-06 50.47999954223633 51.18000030517578 50.42250061035156 50.942501068115234 48.99751281738281 127531600
2018-11-07 51.49250030517578 52.51499938964844 51.032501220703125 52.48749923706055 50.4835205078125 133697600
2018-11-08 52.494998931884766 52.529998779296875 51.6875 52.122501373291016 50.307376861572266 101450400
2018-11-09 51.38750076293945 51.502498626708984 50.5625 51.11750030517578 49.337371826171875 137463200
2018-11-12 49.75 49.962501525878906 48.4474983215332 48.54249954223633 46.852046966552734 204542000
2018-11-13 47.907501220703125 49.29499816894531 47.86249923706055 48.057498931884766 46.38393020629883 187531600
2018-11-14 48.474998474121094 48.619998931884766 46.48249816894531 46.70000076293945 45.073707580566406 243204000
2018-11-15 47.09749984741211 47.99250030517578 46.724998474121094 47.852500915527344 46.18607711791992 185915200
2018-11-16 47.625 48.74250030517578 47.3650016784668 48.38249969482422 46.697608947753906 147713200
2018-11-19 47.5 47.67499923706055 46.247501373291016 46.46500015258789 44.84688949584961 167701200
2018-11-20 44.592498779296875 45.36750030517578 43.877498626708984 44.244998931884766 42.70419692993164 271300800
2018-11-21 44.932498931884766 45.067501068115234 44.13750076293945 44.19499969482422 42.655941009521484 124496800
2018-11-23 43.73500061035156 44.150001525878906 43.025001525878906 43.0724983215332 41.57252883911133 94496000
2018-11-26 43.560001373291016 43.73749923706055 42.564998626708984 43.654998779296875 42.13474655151367 179994000
2018-11-27 42.877498626708984 43.692501068115234 42.720001220703125 43.560001373291016 42.043052673339844 165549600
2018-11-28 44.182498931884766 45.3224983215332 43.73249816894531 45.23500061035156 43.659732818603516 184250000
2018-11-29 45.665000915527344 45.70000076293945 44.42499923706055 44.88750076293945 43.32432556152344 167080000
2018-11-30 45.0724983215332 45.08250045776367 44.25749969482422 44.64500045776367 43.090267181396484 158126000
2018-12-03 46.1150016784668 46.23500061035156 45.3025016784668 46.20500183105469 44.595947265625 163210000
2018-12-04 45.23749923706055 45.59749984741211 44.067501068115234 44.17250061035156 42.634220123291016 165377200
2018-12-06 42.939998626708984 43.69499969482422 42.60499954223633 43.68000030517578 42.15887451171875 172393600
2018-12-07 43.372501373291016 43.622501373291016 42.07500076293945 42.122501373291016 40.65562057495117 169126400
2018-12-10 41.25 42.522499084472656 40.83250045776367 42.400001525878906 40.92344284057617 248104000
2018-12-11 42.915000915527344 42.9474983215332 41.75 42.157501220703125 40.68940353393555 189126800
2018-12-12 42.599998474121094 42.97999954223633 42.255001068115234 42.275001525878906 40.80280685424805 142510800
2018-12-13 42.622501373291016 43.14250183105469 42.38750076293945 42.73749923706055 41.24919128417969 127594400
2018-12-14 42.25 42.27000045776367 41.31999969482422 41.369998931884766 39.92931365966797 162814800
2018-12-17 41.36249923706055 42.087501525878906 40.682498931884766 40.98500061035156 39.55773162841797 177151600
2018-12-18 41.345001220703125 41.88249969482422 41.09749984741211 41.51750183105469 40.071685791015625 135366000
2018-12-19 41.5 41.86249923706055 39.772499084472656 40.22249984741211 38.82177734375 196189200
2018-12-20 40.099998474121094 40.52750015258789 38.82500076293945 39.20750045776367 37.84212875366211 259092000
2018-12-21 39.21500015258789 39.540000915527344 37.407501220703125 37.682498931884766 36.37023162841797 382978400
2018-12-24 37.037498474121094 37.88750076293945 36.647499084472656 36.70750045776367 35.4291877746582 148676800
2018-12-26 37.07500076293945 39.307498931884766 36.68000030517578 39.29249954223633 37.924171447753906 234330000
2018-12-27 38.959999084472656 39.192501068115234 37.51750183105469 39.037498474121094 37.67803955078125 212468400
2018-12-28 39.375 39.630001068115234 38.63750076293945 39.057498931884766 37.697349548339844 169165600
2018-12-31 39.63249969482422 39.84000015258789 39.119998931884766 39.435001373291016 38.061702728271484 140014000
2019-01-02 38.72249984741211 39.712501525878906 38.557498931884766 39.47999954223633 38.105140686035156 148158800
2019-01-03 35.994998931884766 36.43000030517578 35.5 35.54750061035156 34.30958938598633 365248800
2019-01-04 36.13249969482422 37.13750076293945 35.95000076293945 37.064998626708984 35.77424240112305 234428400
2019-01-07 37.17499923706055 37.20750045776367 36.474998474121094 36.98249816894531 35.69461441040039 219111200
2019-01-08 37.38999938964844 37.95500183105469 37.130001068115234 37.6875 36.375057220458984 164101200
2019-01-09 37.8224983215332 38.63249969482422 37.407501220703125 38.32749938964844 36.99277114868164 180396400
2019-01-10 38.125 38.49250030517578 37.71500015258789 38.45000076293945 37.11101150512695 143122800
2019-01-11 38.220001220703125 38.42499923706055 37.877498626708984 38.0724983215332 36.746646881103516 108092800
2019-01-14 37.712501525878906 37.817501068115234 37.30500030517578 37.5 36.194087982177734 129756800
2019-01-15 37.567501068115234 38.34749984741211 37.51250076293945 38.26750183105469 36.93485641479492 114843600
2019-01-16 38.27000045776367 38.970001220703125 38.25 38.73500061035156 37.386085510253906 122278800
2019-01-17 38.54999923706055 39.415000915527344 38.314998626708984 38.96500015258789 37.60807800292969 119284800
2019-01-18 39.375 39.470001220703125 38.994998931884766 39.20500183105469 37.8397102355957 135004000
2019-01-22 39.102500915527344 39.182498931884766 38.154998779296875 38.32500076293945 36.990360260009766 121576000
2019-01-23 38.537498474121094 38.78499984741211 37.92499923706055 38.47999954223633 37.139957427978516 92522400
2019-01-24 38.52750015258789 38.619998931884766 37.935001373291016 38.17499923706055 36.84558868408203 101766000
2019-01-25 38.869998931884766 39.532501220703125 38.58000183105469 39.439998626708984 38.0665283203125 134142000
2019-01-28 38.9474983215332 39.08250045776367 38.415000915527344 39.07500076293945 37.7142448425293 104768400
2019-01-29 39.0625 39.532501220703125 38.52750015258789 38.66999816894531 37.32334518432617 166348800
2019-01-30 40.8125 41.537498474121094 40.057498931884766 41.3125 39.87382507324219 244439200
2019-01-31 41.52750015258789 42.25 41.13999938964844 41.61000061035156 40.16096878051758 162958400
2019-02-01 41.7400016784668 42.244998931884766 41.48249816894531 41.630001068115234 40.180267333984375 130672400
2019-02-04 41.852500915527344 42.915000915527344 41.81999969482422 42.8125 41.32158660888672 125982000
2019-02-05 43.21500015258789 43.77000045776367 43.087501525878906 43.54499816894531 42.0285758972168 144406400
2019-02-06 43.662498474121094 43.89250183105469 43.212501525878906 43.560001373291016 42.043052673339844 112958400
2019-02-07 43.099998474121094 43.48500061035156 42.584999084472656 42.73500061035156 41.24678421020508 126966800
2019-02-08 42.247501373291016 42.665000915527344 42.10499954223633 42.602500915527344 41.29525375366211 95280000
2019-02-11 42.76250076293945 42.8025016784668 42.3125 42.35749816894531 41.05776596069336 83973600
2019-02-12 42.525001525878906 42.75 42.42499923706055 42.72249984741211 41.41157531738281 89134000
2019-02-13 42.84749984741211 43.119998931884766 42.47999954223633 42.54499816894531 41.23951721191406 89960800
